method,year,month,day,site,zone,transect,classcode,count,size,depth,latitude,longitude,MPA_Name,mpa_type,site_status
SBTL_SWATH_PISCO,2024,7,4,PINOS,INNER,2,LAMSETAD,4,,4.9,36.640454,-121.928734,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,4,PINOS,INNER,2,NERLUE,1,,4.9,36.640454,-121.928734,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,4,SIREN,INNER,1,LAMREC,1,,5.3,36.630733,-121.91859,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,4,SIREN,INNER,1,MACPYRAD,1,1.0,5.3,36.630733,-121.91859,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,4,SIREN,INNER,1,MACPYRAD,3,2.0,5.3,36.630733,-121.91859,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,4,SIREN,INNER,1,MACPYRAD,1,3.0,5.3,36.630733,-121.91859,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,4,SIREN,INNER,1,MACPYRAD,1,4.0,5.3,36.630733,-121.91859,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,4,SIREN,INNER,1,MACPYRAD,1,5.0,5.3,36.630733,-121.91859,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,4,SIREN,INNER,1,MACPYRAD,1,6.0,5.3,36.630733,-121.91859,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,4,SIREN,INNER,1,MACPYRJUV,3,,5.3,36.630733,-121.91859,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,4,SIREN,INNER,1,MACPYRREC,7,,5.3,36.630733,-121.91859,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,4,SIREN,INNER,2,MACPYRAD,3,1.0,6.7,36.630733,-121.91859,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,4,SIREN,INNER,2,MACPYRAD,1,2.0,6.7,36.630733,-121.91859,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,4,SIREN,INNER,2,MACPYRAD,1,9.0,6.7,36.630733,-121.91859,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,4,SIREN,INNER,2,MACPYRAD,1,16.0,6.7,36.630733,-121.91859,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,4,SIREN,INNER,2,MACPYRAD,1,18.0,6.7,36.630733,-121.91859,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,4,SIREN,INNER,2,MACPYRJUV,11,,6.7,36.630733,-121.91859,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,4,SIREN,INNER,2,MACPYRREC,5,,6.7,36.630733,-121.91859,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,4,SIREN,INNER,2,STEOSMAD,3,,6.7,36.630733,-121.91859,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,4,SIREN,OUTER,2,MACPYRJUV,1,,13.9,36.630733,-121.91859,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,INNER,1,EISARBAD,69,,6.3,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,INNER,1,LAMREC,5,,6.3,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,INNER,1,LAMSETAD,11,,6.3,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,INNER,1,NERLUE,1,,6.3,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,INNER,1,NERLUEJUV,1,,6.3,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,INNER,1,PTECALAD,1,,6.3,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,INNER,1,STEOSMAD,2,,6.3,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,INNER,2,COSCOS,1,,6.0,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,INNER,2,EISARBAD,4,,6.0,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,INNER,2,LAMREC,10,,6.0,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,INNER,2,LAMSETAD,68,,6.0,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,INNER,2,NERLUE,5,,6.0,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,INNER,2,NERLUEJUV,16,,6.0,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,INNER,2,PTECALAD,2,,6.0,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,INNER,2,PTECALJUV,6,,6.0,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,MID,1,EISARBAD,130,,14.1,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,MID,1,LAMREC,28,,14.1,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,MID,1,LAMSETAD,1,,14.1,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,MID,1,MACPYRJUV,4,,14.1,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,MID,1,STEOSMAD,7,,14.1,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,MID,2,EISARBAD,87,,13.9,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,MID,2,LAMREC,16,,13.9,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,MID,2,LAMSETAD,3,,13.9,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,MID,2,PTECALAD,3,,13.9,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,MID,2,STEOSMAD,5,,13.9,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,OUTER,2,EISARBAD,3,,20.1,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,9,CYPRESS_PT_DC,OUTER,2,STEOSMAD,1,,20.1,36.579645,-121.982468,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,10,LONE_TREE,INNER,1,ALAMAR,43,,4.9,36.566418,-121.970688,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,10,LONE_TREE,INNER,1,LAMSETAD,380,,4.9,36.566418,-121.970688,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,10,LONE_TREE,INNER,1,NERLUE,9,,4.9,36.566418,-121.970688,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,10,LONE_TREE,INNER,1,PTECALAD,40,,4.9,36.566418,-121.970688,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,10,LONE_TREE,INNER,1,STEOSMAD,28,,4.9,36.566418,-121.970688,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,10,LONE_TREE,INNER,2,LAMSETAD,34,,4.6,36.566418,-121.970688,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,10,LONE_TREE,INNER,2,MACPYRAD,1,2.0,4.6,36.566418,-121.970688,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,10,LONE_TREE,INNER,2,NERLUE,8,,4.6,36.566418,-121.970688,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,10,LONE_TREE,INNER,2,PTECALAD,16,,4.6,36.566418,-121.970688,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,10,LONE_TREE,INNER,2,STEOSMAD,20,,4.6,36.566418,-121.970688,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,10,LONE_TREE,MID,1,LAMSETAD,2,,13.9,36.566418,-121.970688,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,10,LONE_TREE,MID,1,MACPYRAD,1,2.0,13.9,36.566418,-121.970688,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,10,LONE_TREE,MID,1,MACPYRAD,1,6.0,13.9,36.566418,-121.970688,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,10,LONE_TREE,MID,1,MACPYRAD,1,57.0,13.9,36.566418,-121.970688,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,10,LONE_TREE,MID,1,MACPYRAD,1,60.0,13.9,36.566418,-121.970688,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,10,LONE_TREE,MID,1,MACPYRAD,1,98.0,13.9,36.566418,-121.970688,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,10,LONE_TREE,MID,1,NERLUE,3,,13.9,36.566418,-121.970688,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,10,LONE_TREE,MID,1,PTECALAD,1165,,13.9,36.566418,-121.970688,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,10,LONE_TREE,MID,1,PTECALJUV,30,,13.9,36.566418,-121.970688,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,10,LONE_TREE,MID,1,STEOSMAD,173,,13.9,36.566418,-121.970688,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,10,LONE_TREE,MID,2,PTECALAD,43,,13.7,36.566418,-121.970688,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,10,LONE_TREE,MID,2,PTECALJUV,1,,13.7,36.566418,-121.970688,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,10,LONE_TREE,MID,2,STEOSMAD,207,,13.7,36.566418,-121.970688,Carmel Bay SMCA,SMCA,reference
SBTL_SWATH_PISCO,2024,7,11,BUTTERFLY_DC,INNER,1,LAMREC,3,,5.0,36.537439,-121.93567,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,11,BUTTERFLY_DC,INNER,1,LAMSETAD,30,,5.0,36.537439,-121.93567,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,11,BUTTERFLY_DC,INNER,1,NERLUE,3,,5.0,36.537439,-121.93567,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,11,BUTTERFLY_DC,INNER,1,PTECALAD,12,,5.0,36.537439,-121.93567,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,11,BUTTERFLY_DC,INNER,1,PTECALJUV,1,,5.0,36.537439,-121.93567,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,11,BUTTERFLY_DC,INNER,1,STEOSMAD,14,,5.0,36.537439,-121.93567,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,11,BUTTERFLY_DC,INNER,2,LAMSETAD,92,,5.4,36.537439,-121.93567,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,11,BUTTERFLY_DC,INNER,2,NERLUE,3,,5.4,36.537439,-121.93567,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,11,BUTTERFLY_DC,INNER,2,PTECALAD,29,,5.4,36.537439,-121.93567,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,11,BUTTERFLY_DC,INNER,2,STEOSMAD,21,,5.4,36.537439,-121.93567,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,11,BUTTERFLY_DC,MID,1,STEOSMAD,70,,13.8,36.537439,-121.93567,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,INNER,1,MACPYRAD,1,46.0,5.4,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,INNER,1,STEOSMAD,5,,5.4,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,INNER,2,MACPYRREC,1,,5.9,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,INNER,2,STEOSMAD,3,,5.9,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,MID,1,LAMREC,251,,10.0,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,MID,1,MACPYRJUV,386,,10.0,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,MID,1,MACPYRREC,95,,10.0,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,MID,2,LAMREC,19,,9.7,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,MID,2,MACPYRAD,28,1.0,9.7,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,MID,2,MACPYRAD,27,2.0,9.7,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,MID,2,MACPYRAD,7,3.0,9.7,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,MID,2,MACPYRAD,2,4.0,9.7,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,MID,2,MACPYRAD,8,5.0,9.7,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,MID,2,MACPYRAD,2,6.0,9.7,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,MID,2,MACPYRAD,1,9.0,9.7,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,MID,2,MACPYRAD,1,10.0,9.7,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,MID,2,MACPYRAD,1,11.0,9.7,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,MID,2,MACPYRAD,1,12.0,9.7,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,MID,2,MACPYRAD,2,13.0,9.7,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,MID,2,MACPYRAD,2,17.0,9.7,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,MID,2,MACPYRAD,2,18.0,9.7,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,MID,2,MACPYRAD,1,33.0,9.7,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,MID,2,MACPYRJUV,7,,9.7,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,MID,2,MACPYRREC,105,,9.7,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,MID,2,STEOSMAD,216,,9.7,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,OUTER,1,MACPYRREC,1,,16.0,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,OUTER,2,MACPYRAD,1,42.0,15.9,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,19,MACABEE_UC,OUTER,2,STEOSMAD,5,,15.9,36.617148,-121.895695,Lovers Point - Julia Platt SMR,SMR,reference
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,LAMREC,2,,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,MACPYRAD,6,1.0,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,MACPYRAD,7,2.0,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,MACPYRAD,4,3.0,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,MACPYRAD,6,4.0,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,MACPYRAD,3,5.0,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,MACPYRAD,3,6.0,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,MACPYRAD,2,7.0,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,MACPYRAD,2,8.0,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,MACPYRAD,3,9.0,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,MACPYRAD,2,11.0,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,MACPYRAD,2,13.0,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,MACPYRAD,2,14.0,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,MACPYRAD,1,16.0,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,MACPYRAD,2,17.0,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,MACPYRAD,1,18.0,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,MACPYRAD,1,21.0,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,MACPYRAD,1,24.0,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,MACPYRAD,1,38.0,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,MACPYRJUV,8,,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,MACPYRREC,45,,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,NERLUE,8,,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,PTECALJUV,1,,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,1,STEOSMAD,481,,4.7,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,LAMREC,3,,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,MACPYRAD,5,2.0,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,MACPYRAD,1,3.0,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,MACPYRAD,7,4.0,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,MACPYRAD,2,5.0,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,MACPYRAD,5,6.0,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,MACPYRAD,1,7.0,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,MACPYRAD,10,8.0,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,MACPYRAD,4,9.0,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,MACPYRAD,3,10.0,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,MACPYRAD,5,11.0,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,MACPYRAD,2,12.0,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,MACPYRAD,1,14.0,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,MACPYRAD,2,15.0,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,MACPYRAD,1,16.0,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,MACPYRAD,2,18.0,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,MACPYRAD,1,19.0,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,MACPYRAD,1,25.0,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,MACPYRAD,1,26.0,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,MACPYRAD,1,27.0,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,MACPYRAD,1,30.0,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,MACPYRAD,1,38.0,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,MACPYRJUV,5,,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,MACPYRREC,19,,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,PTECALAD,2,,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,PTECALJUV,8,,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,INNER,2,STEOSMAD,349,,4.9,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,OUTER,1,LAMREC,9,,17.0,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
SBTL_SWATH_PISCO,2024,7,22,STILLWATER_DC,OUTER,1,MACPYRJUV,1,,17.0,36.559729,-121.944014,Carmel Bay SMCA,SMCA,mpa
