Unnamed: 0,date,site,zone,transect,classcode,count,latitude,longitude,MPA_Name,mpa_type,site_status,time,sst,CUTI
616,2024-07-23,ANACAPA_LIGHTHOUSE_REEF_CEN,OUTER,2,STEOSMAD,2,34.012783,-119.363133,Anacapa Island SMR,SMR,reference,2024-07-23,20.857000000000028,
617,2024-07-23,ANACAPA_LIGHTHOUSE_REEF_W,OUTER,1,EISARBADSUB,1,34.010783,-119.3725,Anacapa Island SMR,SMR,reference,2024-07-23,20.841999999999985,
618,2024-07-23,ANACAPA_LIGHTHOUSE_REEF_W,OUTER,1,MACPYRAD,2,34.010783,-119.3725,Anacapa Island SMR,SMR,reference,2024-07-23,20.841999999999985,
619,2024-07-23,ANACAPA_LIGHTHOUSE_REEF_W,OUTER,1,STEOSMAD,3,34.010783,-119.3725,Anacapa Island SMR,SMR,reference,2024-07-23,20.841999999999985,
620,2024-07-23,ANACAPA_LIGHTHOUSE_REEF_W,OUTER,2,MACPYRAD,19,34.010783,-119.3725,Anacapa Island SMR,SMR,reference,2024-07-23,20.841999999999985,
621,2024-07-23,ANACAPA_LIGHTHOUSE_REEF_W,OUTER,2,STEOSMAD,7,34.010783,-119.3725,Anacapa Island SMR,SMR,reference,2024-07-23,20.841999999999985,
622,2024-07-24,SCI_PAINTED_CAVE_W,INNER,1,EISARBAD,4,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,2024-07-24,18.980000000000015,
623,2024-07-24,SCI_PAINTED_CAVE_W,INNER,1,EISARBADSUB,14,34.074483,-119.882133,Painted Cave SMCA,SMCA,mpa,2024-07-24,18.980000000000015,
636,2024-07-25,SCI_HAZARDS_CEN,INNER,1,EISARBADSUB,4,34.056583,-119.821167,Painted Cave SMCA,SMCA,reference,2024-07-25,19.295000000000016,
637,2024-07-25,SCI_HAZARDS_E,INNER,1,EISARBAD,3,34.054383,-119.81935,Painted Cave SMCA,SMCA,reference,2024-07-25,19.32299999999998,
638,2024-07-25,SCI_HAZARDS_E,INNER,1,EISARBADSUB,8,34.054383,-119.81935,Painted Cave SMCA,SMCA,reference,2024-07-25,19.32299999999998,
639,2024-07-25,SCI_HAZARDS_E,INNER,1,STEOSMAD,1,34.054383,-119.81935,Painted Cave SMCA,SMCA,reference,2024-07-25,19.32299999999998,
640,2024-07-25,SCI_HAZARDS_E,INNER,2,EISARBADSUB,3,34.054383,-119.81935,Painted Cave SMCA,SMCA,reference,2024-07-25,19.32299999999998,
641,2024-07-25,SCI_HAZARDS_E,OUTER,1,STEOSMAD,1,34.054383,-119.81935,Painted Cave SMCA,SMCA,reference,2024-07-25,19.32299999999998,
658,2024-07-29,ANACAPA_WEST_ISLE_CEN,INNER,2,EISARBAD,14,34.01641667,-119.4320167,Anacapa Island SMCA,SMCA,mpa,2024-07-29,18.90300000000002,
659,2024-07-29,ANACAPA_WEST_ISLE_CEN,INNER,2,EISARBAD,14,34.016983,-119.432917,Anacapa Island SMCA,SMCA,mpa,2024-07-29,18.90300000000002,
660,2024-07-29,ANACAPA_WEST_ISLE_CEN,INNER,2,EISARBADSUB,24,34.01641667,-119.4320167,Anacapa Island SMCA,SMCA,mpa,2024-07-29,18.90300000000002,
661,2024-07-29,ANACAPA_WEST_ISLE_CEN,INNER,2,EISARBADSUB,24,34.016983,-119.432917,Anacapa Island SMCA,SMCA,mpa,2024-07-29,18.90300000000002,
662,2024-07-29,ANACAPA_WEST_ISLE_CEN,INNER,2,LAMFAR,940,34.01641667,-119.4320167,Anacapa Island SMCA,SMCA,mpa,2024-07-29,18.90300000000002,
663,2024-07-29,ANACAPA_WEST_ISLE_CEN,INNER,2,LAMFAR,940,34.016983,-119.432917,Anacapa Island SMCA,SMCA,mpa,2024-07-29,18.90300000000002,
664,2024-07-29,ANACAPA_WEST_ISLE_CEN,INNER,2,MACPYRAD,94,34.01641667,-119.4320167,Anacapa Island SMCA,SMCA,mpa,2024-07-29,18.90300000000002,
665,2024-07-29,ANACAPA_WEST_ISLE_CEN,INNER,2,MACPYRAD,94,34.016983,-119.432917,Anacapa Island SMCA,SMCA,mpa,2024-07-29,18.90300000000002,
666,2024-07-29,ANACAPA_WEST_ISLE_CEN,OUTER,2,LAMFAR,458,34.01641667,-119.4320167,Anacapa Island SMCA,SMCA,mpa,2024-07-29,18.90300000000002,
667,2024-07-29,ANACAPA_WEST_ISLE_CEN,OUTER,2,LAMFAR,458,34.016983,-119.432917,Anacapa Island SMCA,SMCA,mpa,2024-07-29,18.90300000000002,
668,2024-07-29,ANACAPA_WEST_ISLE_CEN,OUTER,2,MACPYRAD,66,34.01641667,-119.4320167,Anacapa Island SMCA,SMCA,mpa,2024-07-29,18.90300000000002,
669,2024-07-29,ANACAPA_WEST_ISLE_CEN,OUTER,2,MACPYRAD,66,34.016983,-119.432917,Anacapa Island SMCA,SMCA,mpa,2024-07-29,18.90300000000002,
670,2024-07-30,ANACAPA_LIGHTHOUSE_REEF_E,OUTER,1,MACPYRAD,60,34.0141,-119.3590167,Anacapa Island SMR,SMR,reference,2024-07-30,19.39600000000001,
671,2024-07-30,ANACAPA_LIGHTHOUSE_REEF_E,OUTER,1,MACPYRAD,60,34.0139,-119.3590167,Anacapa Island SMR,SMR,reference,2024-07-30,19.39600000000001,
672,2024-07-30,ANACAPA_LIGHTHOUSE_REEF_E,OUTER,1,STEOSMAD,22,34.0141,-119.3590167,Anacapa Island SMR,SMR,reference,2024-07-30,19.39600000000001,
673,2024-07-30,ANACAPA_LIGHTHOUSE_REEF_E,OUTER,1,STEOSMAD,22,34.0139,-119.3590167,Anacapa Island SMR,SMR,reference,2024-07-30,19.39600000000001,
674,2024-07-30,ANACAPA_LIGHTHOUSE_REEF_E,OUTER,2,LAMFAR,12,34.0141,-119.3590167,Anacapa Island SMR,SMR,reference,2024-07-30,19.39600000000001,
675,2024-07-30,ANACAPA_LIGHTHOUSE_REEF_E,OUTER,2,LAMFAR,12,34.0139,-119.3590167,Anacapa Island SMR,SMR,reference,2024-07-30,19.39600000000001,
676,2024-07-30,ANACAPA_LIGHTHOUSE_REEF_E,OUTER,2,MACPYRAD,40,34.0141,-119.3590167,Anacapa Island SMR,SMR,reference,2024-07-30,19.39600000000001,
677,2024-07-30,ANACAPA_LIGHTHOUSE_REEF_E,OUTER,2,MACPYRAD,40,34.0139,-119.3590167,Anacapa Island SMR,SMR,reference,2024-07-30,19.39600000000001,
678,2024-07-30,ANACAPA_LIGHTHOUSE_REEF_E,OUTER,2,STEOSMAD,24,34.0141,-119.3590167,Anacapa Island SMR,SMR,reference,2024-07-30,19.39600000000001,
679,2024-07-30,ANACAPA_LIGHTHOUSE_REEF_E,OUTER,2,STEOSMAD,24,34.0139,-119.3590167,Anacapa Island SMR,SMR,reference,2024-07-30,19.39600000000001,
722,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_E,INNER,1,MACPYRAD,6,33.89753333,-120.10075,South Point SMR,SMR,reference,2024-07-30,17.339,
723,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_E,INNER,1,MACPYRAD,6,33.897433,-120.100383,South Point SMR,SMR,reference,2024-07-30,17.339,
724,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_E,INNER,2,EISARBADSUB,10,33.89753333,-120.10075,South Point SMR,SMR,reference,2024-07-30,17.339,
725,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_E,INNER,2,EISARBADSUB,10,33.897433,-120.100383,South Point SMR,SMR,reference,2024-07-30,17.339,
726,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_E,INNER,2,MACPYRAD,6,33.89753333,-120.10075,South Point SMR,SMR,reference,2024-07-30,17.339,
727,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_E,INNER,2,MACPYRAD,6,33.897433,-120.100383,South Point SMR,SMR,reference,2024-07-30,17.339,
728,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_E,INNER,2,PTECALADSUB,2,33.89753333,-120.10075,South Point SMR,SMR,reference,2024-07-30,17.339,
729,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_E,INNER,2,PTECALADSUB,2,33.897433,-120.100383,South Point SMR,SMR,reference,2024-07-30,17.339,
730,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_E,MID,1,MACPYRAD,14,33.89753333,-120.10075,South Point SMR,SMR,reference,2024-07-30,17.339,
731,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_E,MID,1,MACPYRAD,14,33.897433,-120.100383,South Point SMR,SMR,reference,2024-07-30,17.339,
732,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_E,MID,2,EISARBADSUB,14,33.89753333,-120.10075,South Point SMR,SMR,reference,2024-07-30,17.339,
733,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_E,MID,2,EISARBADSUB,14,33.897433,-120.100383,South Point SMR,SMR,reference,2024-07-30,17.339,
734,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_E,MID,2,LAMFAR,2,33.89753333,-120.10075,South Point SMR,SMR,reference,2024-07-30,17.339,
735,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_E,MID,2,LAMFAR,2,33.897433,-120.100383,South Point SMR,SMR,reference,2024-07-30,17.339,
736,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_E,MID,2,MACPYRAD,8,33.89753333,-120.10075,South Point SMR,SMR,reference,2024-07-30,17.339,
737,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_E,MID,2,MACPYRAD,8,33.897433,-120.100383,South Point SMR,SMR,reference,2024-07-30,17.339,
738,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_W,INNER,2,MACPYRAD,1,33.895133,-120.104317,South Point SMR,SMR,reference,2024-07-30,17.339,
739,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_W,MID,1,MACPYRAD,6,33.895133,-120.104317,South Point SMR,SMR,reference,2024-07-30,17.339,
740,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_W,MID,1,PTECALADSUB,20,33.895133,-120.104317,South Point SMR,SMR,reference,2024-07-30,17.339,
741,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_W,MID,2,MACPYRAD,2,33.895133,-120.104317,South Point SMR,SMR,reference,2024-07-30,17.339,
742,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_W,MID,2,PTECALADSUB,2,33.895133,-120.104317,South Point SMR,SMR,reference,2024-07-30,17.339,
743,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_W,MID,2,STEOSMAD,1,33.895133,-120.104317,South Point SMR,SMR,reference,2024-07-30,17.339,
744,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_W,OUTER,1,EISARBAD,1,33.895133,-120.104317,South Point SMR,SMR,reference,2024-07-30,17.339,
745,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_W,OUTER,1,EISARBADSUB,7,33.895133,-120.104317,South Point SMR,SMR,reference,2024-07-30,17.339,
746,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_W,OUTER,1,MACPYRAD,8,33.895133,-120.104317,South Point SMR,SMR,reference,2024-07-30,17.339,
747,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_W,OUTER,2,EISARBAD,1,33.895133,-120.104317,South Point SMR,SMR,reference,2024-07-30,17.339,
748,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_W,OUTER,2,EISARBADSUB,4,33.895133,-120.104317,South Point SMR,SMR,reference,2024-07-30,17.339,
749,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_W,OUTER,2,LAMFAR,1,33.895133,-120.104317,South Point SMR,SMR,reference,2024-07-30,17.339,
750,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_W,OUTER,2,MACPYRAD,1,33.895133,-120.104317,South Point SMR,SMR,reference,2024-07-30,17.339,
751,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_W,OUTER,2,PTECALAD,2,33.895133,-120.104317,South Point SMR,SMR,reference,2024-07-30,17.339,
752,2024-07-30,SRI_JOHNSONS_LEE_SOUTH_W,OUTER,2,PTECALADSUB,3,33.895133,-120.104317,South Point SMR,SMR,reference,2024-07-30,17.339,
804,2024-07-31,SCI_GULL_ISLE_W,OUTER,2,EISARBAD,18,33.94966667,-119.8275833,Gull Island SMR,SMR,mpa,2024-07-31,18.53100000000001,
805,2024-07-31,SCI_GULL_ISLE_W,OUTER,2,EISARBAD,18,33.948167,-119.82795,Gull Island SMR,SMR,mpa,2024-07-31,18.53100000000001,
806,2024-07-31,SCI_GULL_ISLE_W,OUTER,2,EISARBADSUB,20,33.94966667,-119.8275833,Gull Island SMR,SMR,mpa,2024-07-31,18.53100000000001,
807,2024-07-31,SCI_GULL_ISLE_W,OUTER,2,EISARBADSUB,20,33.948167,-119.82795,Gull Island SMR,SMR,mpa,2024-07-31,18.53100000000001,
808,2024-07-31,SCI_GULL_ISLE_W,OUTER,2,LAMFAR,738,33.94966667,-119.8275833,Gull Island SMR,SMR,mpa,2024-07-31,18.53100000000001,
809,2024-07-31,SCI_GULL_ISLE_W,OUTER,2,LAMFAR,738,33.948167,-119.82795,Gull Island SMR,SMR,mpa,2024-07-31,18.53100000000001,
810,2024-07-31,SCI_GULL_ISLE_W,OUTER,2,NEOFIM,46,33.94966667,-119.8275833,Gull Island SMR,SMR,mpa,2024-07-31,18.53100000000001,
811,2024-07-31,SCI_GULL_ISLE_W,OUTER,2,NEOFIM,46,33.948167,-119.82795,Gull Island SMR,SMR,mpa,2024-07-31,18.53100000000001,
812,2024-07-31,SCI_GULL_ISLE_W,OUTER,2,PTECALAD,14,33.94966667,-119.8275833,Gull Island SMR,SMR,mpa,2024-07-31,18.53100000000001,
813,2024-07-31,SCI_GULL_ISLE_W,OUTER,2,PTECALAD,14,33.948167,-119.82795,Gull Island SMR,SMR,mpa,2024-07-31,18.53100000000001,
814,2024-07-31,SCI_GULL_ISLE_W,OUTER,2,PTECALADSUB,24,33.94966667,-119.8275833,Gull Island SMR,SMR,mpa,2024-07-31,18.53100000000001,
815,2024-07-31,SCI_GULL_ISLE_W,OUTER,2,PTECALADSUB,24,33.948167,-119.82795,Gull Island SMR,SMR,mpa,2024-07-31,18.53100000000001,
816,2024-07-31,SCI_GULL_ISLE_W,OUTER,2,STEOSMAD,60,33.94966667,-119.8275833,Gull Island SMR,SMR,mpa,2024-07-31,18.53100000000001,
817,2024-07-31,SCI_GULL_ISLE_W,OUTER,2,STEOSMAD,60,33.948167,-119.82795,Gull Island SMR,SMR,mpa,2024-07-31,18.53100000000001,
818,2024-07-31,SCI_VALLEY_W,OUTER,1,MACPYRAD,13,33.9817,-119.6637,,,,2024-07-31,19.09899999999999,
819,2024-07-31,SCI_VALLEY_W,OUTER,1,STEOSMAD,75,33.9817,-119.6637,,,,2024-07-31,19.09899999999999,
820,2024-07-31,SCI_VALLEY_W,OUTER,2,MACPYRAD,14,33.9817,-119.6637,,,,2024-07-31,19.09899999999999,
821,2024-07-31,SCI_VALLEY_W,OUTER,2,STEOSMAD,157,33.9817,-119.6637,,,,2024-07-31,19.09899999999999,
822,2024-07-31,SRI_JOHNSONS_LEE_SOUTH_E,OUTER,1,EISARBADSUB,16,33.89753333,-120.10075,South Point SMR,SMR,reference,2024-07-31,17.204999999999984,
823,2024-07-31,SRI_JOHNSONS_LEE_SOUTH_E,OUTER,1,EISARBADSUB,16,33.897433,-120.100383,South Point SMR,SMR,reference,2024-07-31,17.204999999999984,
824,2024-07-31,SRI_JOHNSONS_LEE_SOUTH_E,OUTER,1,MACPYRAD,24,33.89753333,-120.10075,South Point SMR,SMR,reference,2024-07-31,17.204999999999984,
825,2024-07-31,SRI_JOHNSONS_LEE_SOUTH_E,OUTER,1,MACPYRAD,24,33.897433,-120.100383,South Point SMR,SMR,reference,2024-07-31,17.204999999999984,
826,2024-07-31,SRI_JOHNSONS_LEE_SOUTH_E,OUTER,1,PTECALADSUB,2,33.89753333,-120.10075,South Point SMR,SMR,reference,2024-07-31,17.204999999999984,
827,2024-07-31,SRI_JOHNSONS_LEE_SOUTH_E,OUTER,1,PTECALADSUB,2,33.897433,-120.100383,South Point SMR,SMR,reference,2024-07-31,17.204999999999984,
828,2024-07-31,SRI_JOHNSONS_LEE_SOUTH_E,OUTER,2,MACPYRAD,2,33.89753333,-120.10075,South Point SMR,SMR,reference,2024-07-31,17.204999999999984,
829,2024-07-31,SRI_JOHNSONS_LEE_SOUTH_E,OUTER,2,MACPYRAD,2,33.897433,-120.100383,South Point SMR,SMR,reference,2024-07-31,17.204999999999984,
877,2024-08-01,SCI_FORNEY_E,INNER,1,EISARBADSUB,1,34.051483,-119.909667,Gull Island SMR,SMR,reference,2024-08-01,18.319000000000017,
878,2024-08-01,SCI_FORNEY_E,INNER,1,MACPYRAD,21,34.051483,-119.909667,Gull Island SMR,SMR,reference,2024-08-01,18.319000000000017,
879,2024-08-01,SCI_FORNEY_E,INNER,1,PTECALADSUB,1,34.051483,-119.909667,Gull Island SMR,SMR,reference,2024-08-01,18.319000000000017,
880,2024-08-01,SCI_FORNEY_E,INNER,1,STEOSMAD,52,34.051483,-119.909667,Gull Island SMR,SMR,reference,2024-08-01,18.319000000000017,
881,2024-08-01,SCI_FORNEY_E,INNER,2,MACPYRAD,22,34.051483,-119.909667,Gull Island SMR,SMR,reference,2024-08-01,18.319000000000017,
882,2024-08-01,SCI_FORNEY_E,INNER,2,STEOSMAD,11,34.051483,-119.909667,Gull Island SMR,SMR,reference,2024-08-01,18.319000000000017,
883,2024-08-01,SCI_FORNEY_E,MID,1,STEOSMAD,83,34.051483,-119.909667,Gull Island SMR,SMR,reference,2024-08-01,18.319000000000017,
884,2024-08-01,SCI_FORNEY_E,MID,2,STEOSMAD,2,34.051483,-119.909667,Gull Island SMR,SMR,reference,2024-08-01,18.319000000000017,
885,2024-08-01,SCI_FORNEY_W,OUTER,1,LAMFAR,30,34.053883,-119.9182,Gull Island SMR,SMR,reference,2024-08-01,18.285000000000025,
886,2024-08-01,SCI_FORNEY_W,OUTER,1,MACPYRAD,19,34.053883,-119.9182,Gull Island SMR,SMR,reference,2024-08-01,18.285000000000025,
887,2024-08-01,SCI_FORNEY_W,OUTER,1,PTECALADSUB,3,34.053883,-119.9182,Gull Island SMR,SMR,reference,2024-08-01,18.285000000000025,
888,2024-08-01,SCI_FORNEY_W,OUTER,1,STEOSMAD,58,34.053883,-119.9182,Gull Island SMR,SMR,reference,2024-08-01,18.285000000000025,
889,2024-08-01,SCI_FORNEY_W,OUTER,2,EISARBADSUB,1,34.053883,-119.9182,Gull Island SMR,SMR,reference,2024-08-01,18.285000000000025,
890,2024-08-01,SCI_FORNEY_W,OUTER,2,MACPYRAD,4,34.053883,-119.9182,Gull Island SMR,SMR,reference,2024-08-01,18.285000000000025,
891,2024-08-01,SCI_FORNEY_W,OUTER,2,STEOSMAD,3,34.053883,-119.9182,Gull Island SMR,SMR,reference,2024-08-01,18.285000000000025,
892,2024-08-01,SCI_GULL_ISLE_W,OUTER,1,EISARBAD,26,33.94966667,-119.8275833,Gull Island SMR,SMR,mpa,2024-08-01,18.887999999999977,
893,2024-08-01,SCI_GULL_ISLE_W,OUTER,1,EISARBAD,26,33.948167,-119.82795,Gull Island SMR,SMR,mpa,2024-08-01,18.887999999999977,
894,2024-08-01,SCI_GULL_ISLE_W,OUTER,1,EISARBADSUB,32,33.94966667,-119.8275833,Gull Island SMR,SMR,mpa,2024-08-01,18.887999999999977,
895,2024-08-01,SCI_GULL_ISLE_W,OUTER,1,EISARBADSUB,32,33.948167,-119.82795,Gull Island SMR,SMR,mpa,2024-08-01,18.887999999999977,
896,2024-08-01,SCI_GULL_ISLE_W,OUTER,1,LAMFAR,1096,33.94966667,-119.8275833,Gull Island SMR,SMR,mpa,2024-08-01,18.887999999999977,
897,2024-08-01,SCI_GULL_ISLE_W,OUTER,1,LAMFAR,1096,33.948167,-119.82795,Gull Island SMR,SMR,mpa,2024-08-01,18.887999999999977,
898,2024-08-01,SCI_GULL_ISLE_W,OUTER,1,MACPYRAD,14,33.94966667,-119.8275833,Gull Island SMR,SMR,mpa,2024-08-01,18.887999999999977,
899,2024-08-01,SCI_GULL_ISLE_W,OUTER,1,MACPYRAD,14,33.948167,-119.82795,Gull Island SMR,SMR,mpa,2024-08-01,18.887999999999977,
900,2024-08-01,SCI_GULL_ISLE_W,OUTER,1,NEOFIM,30,33.94966667,-119.8275833,Gull Island SMR,SMR,mpa,2024-08-01,18.887999999999977,
901,2024-08-01,SCI_GULL_ISLE_W,OUTER,1,NEOFIM,30,33.948167,-119.82795,Gull Island SMR,SMR,mpa,2024-08-01,18.887999999999977,
902,2024-08-01,SCI_GULL_ISLE_W,OUTER,1,PTECALAD,2,33.94966667,-119.8275833,Gull Island SMR,SMR,mpa,2024-08-01,18.887999999999977,
903,2024-08-01,SCI_GULL_ISLE_W,OUTER,1,PTECALAD,2,33.948167,-119.82795,Gull Island SMR,SMR,mpa,2024-08-01,18.887999999999977,
904,2024-08-01,SCI_GULL_ISLE_W,OUTER,1,PTECALADSUB,30,33.94966667,-119.8275833,Gull Island SMR,SMR,mpa,2024-08-01,18.887999999999977,
905,2024-08-01,SCI_GULL_ISLE_W,OUTER,1,PTECALADSUB,30,33.948167,-119.82795,Gull Island SMR,SMR,mpa,2024-08-01,18.887999999999977,
906,2024-08-01,SCI_GULL_ISLE_W,OUTER,1,STEOSMAD,80,33.94966667,-119.8275833,Gull Island SMR,SMR,mpa,2024-08-01,18.887999999999977,
907,2024-08-01,SCI_GULL_ISLE_W,OUTER,1,STEOSMAD,80,33.948167,-119.82795,Gull Island SMR,SMR,mpa,2024-08-01,18.887999999999977,
908,2024-08-01,SCI_PELICAN_CEN,INNER,1,MACPYRAD,32,34.03065,-119.69665,Scorpion SMR,SMR,reference,2024-08-01,18.79000000000002,
909,2024-08-01,SCI_PELICAN_CEN,INNER,2,EISARBADSUB,4,34.03065,-119.69665,Scorpion SMR,SMR,reference,2024-08-01,18.79000000000002,
910,2024-08-01,SCI_PELICAN_CEN,INNER,2,MACPYRAD,42,34.03065,-119.69665,Scorpion SMR,SMR,reference,2024-08-01,18.79000000000002,
911,2024-08-01,SCI_PELICAN_CEN,OUTER,2,MACPYRAD,2,34.03065,-119.69665,Scorpion SMR,SMR,reference,2024-08-01,18.79000000000002,
912,2024-08-02,ANACAPA_ADMIRALS_CEN,INNER,1,MACPYRAD,36,34.002883,-119.4252,Anacapa Island SMCA,SMCA,reference,2024-08-02,19.23399999999998,
913,2024-08-02,ANACAPA_ADMIRALS_CEN,INNER,1,STEOSMAD,7,34.002883,-119.4252,Anacapa Island SMCA,SMCA,reference,2024-08-02,19.23399999999998,
914,2024-08-02,ANACAPA_ADMIRALS_CEN,INNER,2,EISARBADSUB,4,34.002883,-119.4252,Anacapa Island SMCA,SMCA,reference,2024-08-02,19.23399999999998,
915,2024-08-02,ANACAPA_ADMIRALS_CEN,INNER,2,MACPYRAD,38,34.002883,-119.4252,Anacapa Island SMCA,SMCA,reference,2024-08-02,19.23399999999998,
916,2024-08-02,ANACAPA_ADMIRALS_CEN,INNER,2,STEOSMAD,40,34.002883,-119.4252,Anacapa Island SMCA,SMCA,reference,2024-08-02,19.23399999999998,
917,2024-08-02,ANACAPA_ADMIRALS_CEN,OUTER,1,MACPYRAD,16,34.002883,-119.4252,Anacapa Island SMCA,SMCA,reference,2024-08-02,19.23399999999998,
918,2024-08-02,ANACAPA_ADMIRALS_CEN,OUTER,1,STEOSMAD,3,34.002883,-119.4252,Anacapa Island SMCA,SMCA,reference,2024-08-02,19.23399999999998,
919,2024-08-02,ANACAPA_ADMIRALS_CEN,OUTER,1,UNDPIN,2,34.002883,-119.4252,Anacapa Island SMCA,SMCA,reference,2024-08-02,19.23399999999998,
920,2024-08-02,ANACAPA_ADMIRALS_CEN,OUTER,2,EISARBADSUB,2,34.002883,-119.4252,Anacapa Island SMCA,SMCA,reference,2024-08-02,19.23399999999998,
921,2024-08-02,ANACAPA_ADMIRALS_CEN,OUTER,2,MACPYRAD,4,34.002883,-119.4252,Anacapa Island SMCA,SMCA,reference,2024-08-02,19.23399999999998,
922,2024-08-02,ANACAPA_ADMIRALS_CEN,OUTER,2,UNDPIN,3,34.002883,-119.4252,Anacapa Island SMCA,SMCA,reference,2024-08-02,19.23399999999998,
923,2024-08-02,ANACAPA_ADMIRALS_E,INNER,1,LAMFAR,6,34.003433,-119.418,Anacapa Island SMCA,SMCA,reference,2024-08-02,19.185,
924,2024-08-02,ANACAPA_ADMIRALS_E,INNER,1,MACPYRAD,35,34.003433,-119.418,Anacapa Island SMCA,SMCA,reference,2024-08-02,19.185,
925,2024-08-02,ANACAPA_ADMIRALS_E,INNER,1,STEOSMAD,161,34.003433,-119.418,Anacapa Island SMCA,SMCA,reference,2024-08-02,19.185,
926,2024-08-02,ANACAPA_ADMIRALS_E,INNER,2,LAMFAR,20,34.003433,-119.418,Anacapa Island SMCA,SMCA,reference,2024-08-02,19.185,
927,2024-08-02,ANACAPA_ADMIRALS_E,INNER,2,MACPYRAD,24,34.003433,-119.418,Anacapa Island SMCA,SMCA,reference,2024-08-02,19.185,
928,2024-08-02,ANACAPA_ADMIRALS_E,INNER,2,STEOSMAD,104,34.003433,-119.418,Anacapa Island SMCA,SMCA,reference,2024-08-02,19.185,
929,2024-08-02,ANACAPA_ADMIRALS_W,INNER,1,EISARBAD,1,34.00775,-119.434383,Anacapa Island SMCA,SMCA,reference,2024-08-02,19.158000000000012,
930,2024-08-02,ANACAPA_ADMIRALS_W,INNER,1,EISARBADSUB,4,34.00775,-119.434383,Anacapa Island SMCA,SMCA,reference,2024-08-02,19.158000000000012,
931,2024-08-02,ANACAPA_ADMIRALS_W,INNER,1,MACPYRAD,40,34.00775,-119.434383,Anacapa Island SMCA,SMCA,reference,2024-08-02,19.158000000000012,
932,2024-08-02,ANACAPA_ADMIRALS_W,INNER,1,STEOSMAD,15,34.00775,-119.434383,Anacapa Island SMCA,SMCA,reference,2024-08-02,19.158000000000012,
933,2024-08-02,ANACAPA_ADMIRALS_W,INNER,2,MACPYRAD,51,34.00775,-119.434383,Anacapa Island SMCA,SMCA,reference,2024-08-02,19.158000000000012,
934,2024-08-02,ANACAPA_ADMIRALS_W,INNER,2,STEOSMAD,7,34.00775,-119.434383,Anacapa Island SMCA,SMCA,reference,2024-08-02,19.158000000000012,
935,2024-08-02,ANACAPA_EAST_FISH_CAMP_CEN,INNER,1,EISARBADSUB,1,34.001583,-119.398067,Anacapa Island SMR,SMR,reference,2024-08-02,19.093000000000018,
936,2024-08-02,ANACAPA_EAST_FISH_CAMP_CEN,INNER,1,LAMFAR,1,34.001583,-119.398067,Anacapa Island SMR,SMR,reference,2024-08-02,19.093000000000018,
937,2024-08-02,ANACAPA_EAST_FISH_CAMP_CEN,INNER,1,MACPYRAD,120,34.001583,-119.398067,Anacapa Island SMR,SMR,reference,2024-08-02,19.093000000000018,
938,2024-08-02,ANACAPA_EAST_FISH_CAMP_CEN,INNER,1,STEOSMAD,85,34.001583,-119.398067,Anacapa Island SMR,SMR,reference,2024-08-02,19.093000000000018,
939,2024-08-02,ANACAPA_EAST_FISH_CAMP_CEN,INNER,2,EISARBAD,21,34.001583,-119.398067,Anacapa Island SMR,SMR,reference,2024-08-02,19.093000000000018,
940,2024-08-02,ANACAPA_EAST_FISH_CAMP_CEN,INNER,2,EISARBADSUB,47,34.001583,-119.398067,Anacapa Island SMR,SMR,reference,2024-08-02,19.093000000000018,
941,2024-08-02,ANACAPA_EAST_FISH_CAMP_CEN,INNER,2,LAMFAR,2,34.001583,-119.398067,Anacapa Island SMR,SMR,reference,2024-08-02,19.093000000000018,
942,2024-08-02,ANACAPA_EAST_FISH_CAMP_CEN,INNER,2,MACPYRAD,77,34.001583,-119.398067,Anacapa Island SMR,SMR,reference,2024-08-02,19.093000000000018,
