Unnamed: 0,method,year,month,day,site,zone,transect,classcode,count,size,depth,latitude,longitude,MPA_Name,mpa_type,site_status,time,sst
38649,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,1,MACPYRJUV,1,,7.5,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38650,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,1,MACPYRREC,21,,7.5,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38651,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,1,STEOSMAD,82,,7.5,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38652,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,2,MACPYRAD,4,1.0,7.2,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38653,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,2,MACPYRAD,3,2.0,7.2,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38654,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,2,MACPYRAD,1,3.0,7.2,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38655,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,2,MACPYRAD,2,4.0,7.2,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38656,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,2,MACPYRAD,2,5.0,7.2,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38657,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,2,MACPYRAD,2,7.0,7.2,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38658,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,2,MACPYRAD,1,8.0,7.2,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38659,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,2,MACPYRAD,4,10.0,7.2,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38660,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,2,MACPYRAD,1,11.0,7.2,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38661,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,2,MACPYRAD,1,14.0,7.2,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38662,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,2,MACPYRAD,1,18.0,7.2,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38663,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,2,MACPYRAD,1,20.0,7.2,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38664,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,2,MACPYRAD,2,22.0,7.2,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38665,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,2,MACPYRAD,1,23.0,7.2,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38666,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,2,MACPYRAD,1,24.0,7.2,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38667,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,2,MACPYRAD,1,26.0,7.2,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38668,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,2,MACPYRAD,1,33.0,7.2,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38669,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,2,MACPYRAD,1,38.0,7.2,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38670,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,2,MACPYRAD,1,41.0,7.2,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38671,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,2,MACPYRAD,1,44.0,7.2,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38672,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,MID,2,MACPYRREC,7,,7.2,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38673,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,1,MACPYRAD,1,2.0,10.5,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38674,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,1,MACPYRAD,1,3.0,10.5,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38675,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,1,MACPYRAD,1,4.0,10.5,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38676,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,1,MACPYRAD,1,5.0,10.5,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38677,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,1,MACPYRAD,1,8.0,10.5,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38678,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,1,MACPYRAD,1,10.0,10.5,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38679,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,1,MACPYRAD,1,12.0,10.5,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38680,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,1,MACPYRAD,2,13.0,10.5,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38681,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,1,MACPYRAD,2,14.0,10.5,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38682,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,1,MACPYRAD,1,24.0,10.5,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38683,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,1,MACPYRAD,1,32.0,10.5,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38684,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,1,MACPYRAD,1,35.0,10.5,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38685,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,1,MACPYRAD,1,50.0,10.5,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38686,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,1,MACPYRAD,1,64.0,10.5,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38687,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,1,STEOSMAD,242,,10.5,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38688,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,2,MACPYRAD,1,3.0,10.6,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38689,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,2,MACPYRAD,1,5.0,10.6,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38690,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,2,MACPYRAD,3,8.0,10.6,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38691,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,2,MACPYRAD,1,9.0,10.6,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38692,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,2,MACPYRAD,1,11.0,10.6,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38693,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,2,MACPYRAD,1,16.0,10.6,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38694,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,2,MACPYRAD,1,17.0,10.6,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38695,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,2,MACPYRAD,1,20.0,10.6,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38696,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,2,MACPYRAD,1,22.0,10.6,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38697,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,2,MACPYRAD,1,30.0,10.6,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38698,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,2,MACPYRAD,1,33.0,10.6,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38699,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,2,MACPYRAD,1,34.0,10.6,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38700,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,2,MACPYRAD,1,42.0,10.6,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38701,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,2,MACPYRAD,1,45.0,10.6,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38702,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,2,MACPYRAD,1,53.0,10.6,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38703,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,2,MACPYRREC,9,,10.6,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38704,SBTL_SWATH_PISCO,2024,10,3,CANNERY_DC,OUTER,2,STEOSMAD,221,,10.6,36.614953,-121.896037,Lovers Point - Julia Platt SMR,SMR,reference,2024-10-03,17.093999999999994
38705,SBTL_SWATH_PISCO,2024,10,8,BUTTERFLY_UC,INNER,1,LAMSETAD,3,,5.8,36.539655,-121.936297,Carmel Bay SMCA,SMCA,mpa,2024-10-08,18.045999999999992
38706,SBTL_SWATH_PISCO,2024,10,8,BUTTERFLY_UC,INNER,1,MACPYRAD,1,2.0,5.8,36.539655,-121.936297,Carmel Bay SMCA,SMCA,mpa,2024-10-08,18.045999999999992
38707,SBTL_SWATH_PISCO,2024,10,8,BUTTERFLY_UC,INNER,1,PTECALAD,5,,5.8,36.539655,-121.936297,Carmel Bay SMCA,SMCA,mpa,2024-10-08,18.045999999999992
38708,SBTL_SWATH_PISCO,2024,10,8,BUTTERFLY_UC,INNER,1,STEOSMAD,35,,5.8,36.539655,-121.936297,Carmel Bay SMCA,SMCA,mpa,2024-10-08,18.045999999999992
38709,SBTL_SWATH_PISCO,2024,10,8,BUTTERFLY_UC,INNER,2,LAMSETAD,5,,6.1,36.539655,-121.936297,Carmel Bay SMCA,SMCA,mpa,2024-10-08,18.045999999999992
38710,SBTL_SWATH_PISCO,2024,10,8,BUTTERFLY_UC,INNER,2,PTECALAD,7,,6.1,36.539655,-121.936297,Carmel Bay SMCA,SMCA,mpa,2024-10-08,18.045999999999992
38711,SBTL_SWATH_PISCO,2024,10,8,BUTTERFLY_UC,INNER,2,STEOSMAD,68,,6.1,36.539655,-121.936297,Carmel Bay SMCA,SMCA,mpa,2024-10-08,18.045999999999992
38712,SBTL_SWATH_PISCO,2024,10,11,COOPER,INNER,1,LAMREC,1836,,6.6,36.263146,-121.856608,Point Sur SMR,SMR,mpa,2024-10-11,16.627999999999986
38713,SBTL_SWATH_PISCO,2024,10,11,COOPER,INNER,1,LAMSETAD,1005,,6.6,36.263146,-121.856608,Point Sur SMR,SMR,mpa,2024-10-11,16.627999999999986
38714,SBTL_SWATH_PISCO,2024,10,11,COOPER,INNER,1,STEOSMAD,14,,6.6,36.263146,-121.856608,Point Sur SMR,SMR,mpa,2024-10-11,16.627999999999986
38715,SBTL_SWATH_PISCO,2024,10,11,COOPER,INNER,2,LAMREC,3622,,6.4,36.263146,-121.856608,Point Sur SMR,SMR,mpa,2024-10-11,16.627999999999986
38716,SBTL_SWATH_PISCO,2024,10,11,COOPER,INNER,2,LAMSETAD,86,,6.4,36.263146,-121.856608,Point Sur SMR,SMR,mpa,2024-10-11,16.627999999999986
38717,SBTL_SWATH_PISCO,2024,10,11,COOPER,INNER,2,NERLUE,2,,6.4,36.263146,-121.856608,Point Sur SMR,SMR,mpa,2024-10-11,16.627999999999986
38718,SBTL_SWATH_PISCO,2024,10,11,COOPER,INNER,2,PTECALAD,51,,6.4,36.263146,-121.856608,Point Sur SMR,SMR,mpa,2024-10-11,16.627999999999986
38719,SBTL_SWATH_PISCO,2024,10,11,COOPER,INNER,2,STEOSMAD,13,,6.4,36.263146,-121.856608,Point Sur SMR,SMR,mpa,2024-10-11,16.627999999999986
38720,SBTL_SWATH_PISCO,2024,10,11,COOPER,MID,1,LAMREC,5,,13.6,36.263146,-121.856608,Point Sur SMR,SMR,mpa,2024-10-11,16.627999999999986
38721,SBTL_SWATH_PISCO,2024,10,11,COOPER,MID,1,LAMSETAD,19,,13.6,36.263146,-121.856608,Point Sur SMR,SMR,mpa,2024-10-11,16.627999999999986
38722,SBTL_SWATH_PISCO,2024,10,11,COOPER,MID,1,NERLUE,10,,13.6,36.263146,-121.856608,Point Sur SMR,SMR,mpa,2024-10-11,16.627999999999986
38723,SBTL_SWATH_PISCO,2024,10,11,COOPER,MID,1,PTECALAD,88,,13.6,36.263146,-121.856608,Point Sur SMR,SMR,mpa,2024-10-11,16.627999999999986
38724,SBTL_SWATH_PISCO,2024,10,11,COOPER,MID,1,PTECALJUV,2,,13.6,36.263146,-121.856608,Point Sur SMR,SMR,mpa,2024-10-11,16.627999999999986
38725,SBTL_SWATH_PISCO,2024,10,11,COOPER,MID,2,LAMREC,5,,13.1,36.263146,-121.856608,Point Sur SMR,SMR,mpa,2024-10-11,16.627999999999986
38726,SBTL_SWATH_PISCO,2024,10,11,COOPER,MID,2,LAMSETAD,48,,13.1,36.263146,-121.856608,Point Sur SMR,SMR,mpa,2024-10-11,16.627999999999986
38727,SBTL_SWATH_PISCO,2024,10,11,COOPER,MID,2,NERLUE,1,,13.1,36.263146,-121.856608,Point Sur SMR,SMR,mpa,2024-10-11,16.627999999999986
38728,SBTL_SWATH_PISCO,2024,10,11,COOPER,MID,2,PTECALAD,75,,13.1,36.263146,-121.856608,Point Sur SMR,SMR,mpa,2024-10-11,16.627999999999986
38729,SBTL_SWATH_PISCO,2024,10,11,COOPER,MID,2,PTECALAD,118,,13.1,36.263146,-121.856608,Point Sur SMR,SMR,mpa,2024-10-11,16.627999999999986
38730,SBTL_SWATH_PISCO,2024,10,11,COOPER,MID,2,STEOSMAD,1,,13.1,36.263146,-121.856608,Point Sur SMR,SMR,mpa,2024-10-11,16.627999999999986
38731,SBTL_SWATH_PISCO,2024,10,14,SOBERANES,INNER,1,LAMSETAD,4,,5.7,36.445343,-121.929144,Point Lobos SMR,SMR,reference,2024-10-14,17.13499999999999
38732,SBTL_SWATH_PISCO,2024,10,14,SOBERANES,INNER,1,NERLUE,1,,5.7,36.445343,-121.929144,Point Lobos SMR,SMR,reference,2024-10-14,17.13499999999999
38733,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,INNER,1,LAMREC,49,,5.4,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38734,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,INNER,1,LAMSETAD,25,,5.4,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38735,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,INNER,1,MACPYRAD,1,8.0,5.4,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38736,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,INNER,1,MACPYRAD,1,12.0,5.4,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38737,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,INNER,1,MACPYRAD,1,15.0,5.4,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38738,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,INNER,1,MACPYRAD,1,21.0,5.4,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38739,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,INNER,1,MACPYRAD,1,23.0,5.4,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38740,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,INNER,1,MACPYRAD,1,50.0,5.4,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38741,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,INNER,1,MACPYRREC,2,,5.4,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38742,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,INNER,1,NERLUE,2,,5.4,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38743,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,INNER,1,PTECALAD,160,,5.4,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38744,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,INNER,1,PTECALJUV,353,,5.4,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38745,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,INNER,1,STEOSMAD,18,,5.4,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38746,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,INNER,2,LAMREC,971,,5.2,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38747,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,INNER,2,LAMSETAD,50,,5.2,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38748,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,INNER,2,MACPYRAD,1,1.0,5.2,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38749,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,INNER,2,MACPYRAD,1,20.0,5.2,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38750,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,INNER,2,MACPYRAD,1,43.0,5.2,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38751,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,INNER,2,MACPYRREC,1,,5.2,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38752,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,INNER,2,NERLUE,46,,5.2,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38753,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,INNER,2,PTECALAD,33,,5.2,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38754,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,INNER,2,PTECALJUV,85,,5.2,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38755,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,INNER,2,STEOSMAD,5,,5.2,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38756,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,1,LAMREC,61,,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38757,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,1,LAMSETAD,5,,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38758,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,1,MACPYRAD,1,1.0,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38759,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,1,MACPYRAD,1,4.0,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38760,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,1,MACPYRAD,1,5.0,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38761,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,1,MACPYRAD,1,6.0,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38762,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,1,MACPYRAD,1,8.0,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38763,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,1,MACPYRREC,1,,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38764,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,1,NERLUE,54,,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38765,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,1,PTECALAD,262,,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38766,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,1,PTECALJUV,208,,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38767,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,2,LAMREC,97,,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38768,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,2,LAMSETAD,4,,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38769,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,2,MACPYRAD,2,1.0,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38770,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,2,MACPYRAD,2,2.0,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38771,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,2,MACPYRAD,1,3.0,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38772,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,2,MACPYRAD,1,4.0,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38773,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,2,MACPYRAD,2,5.0,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38774,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,2,MACPYRAD,1,7.0,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38775,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,2,MACPYRAD,1,9.0,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38776,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,2,MACPYRAD,1,10.0,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38777,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,2,MACPYRAD,1,14.0,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38778,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,2,MACPYRREC,1,,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38779,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,2,NERLUE,28,,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38780,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,2,PTECALAD,173,,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
38781,SBTL_SWATH_PISCO,2024,10,21,ANDREW_MOLERA_UC,MID,2,PTECALJUV,434,,12.6,36.277685,-121.875988,Point Sur SMR,SMR,mpa,2024-10-21,16.410000000000025
