"campus","method","survey_year","site","latitude","longitude","MPA_Name","mpa_type","site_status"
"UCSC","SBTL_FISH_PISCO",2020,"LOVERS_UC",36.62422,-121.909082,"Lovers Point - Julia Platt SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2020,"LOVERS_DC",36.625774,-121.910735,"Lovers Point - Julia Platt SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2020,"SIREN",36.630733,-121.91859,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2020,"HOPKINS_UC",36.621649,-121.900789,"Lovers Point - Julia Platt SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2020,"HOPKINS_DC",36.623586,-121.904196,"Lovers Point - Julia Platt SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2020,"OTTER_PT_UC",36.634633,-121.918929,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2020,"OTTER_PT_DC",36.636484,-121.921162,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2020,"CANNERY_DC",36.614953,-121.896037,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2020,"PINOS",36.640454,-121.928734,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2020,"CYPRESS_PT_DC",36.579645,-121.982468,"Carmel Bay SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2020,"STILLWATER_DC",36.559729,-121.944014,"Carmel Bay SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2020,"STILLWATER_UC",36.560116,-121.94732,"Carmel Bay SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2020,"MONASTERY_UC",36.525267,-121.930507,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2020,"BUTTERFLY_DC",36.537439,-121.93567,"Carmel Bay SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2020,"PESCADERO_DC",36.559412,-121.955191,"Carmel Bay SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2020,"WESTON_UC",36.512613,-121.948765,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2020,"WESTON_DC",36.510347,-121.945786,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2020,"CROWBAR",35.226163,-120.881427,"Point Buchon SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2020,"MONTANA_DE_ORO",35.23323,-120.89081,"Point Buchon SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2020,"LONE_TREE",36.566418,-121.970688,"Carmel Bay SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2020,"GREEN_PEAK",35.190104,-120.830687,"Point Buchon SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2020,"TENERA",35.238631,-120.895481,"Point Buchon SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2020,"LITTLE_IRISH_DC",35.175931,-120.812501,"Point Buchon SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2020,"LITTLE_IRISH_CEN",35.178059,-120.817733,"Point Buchon SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2020,"LITTLE_IRISH_UC",35.18421,-120.825084,"Point Buchon SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2020,"BUCHON",35.244079,-120.901098,"Point Buchon SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2020,"BUTTERFLY_UC",36.539655,-121.936297,"Carmel Bay SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2020,"BLUEFISH_DC",36.52381268,-121.945094,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2020,"BLUEFISH_UC",36.522225,-121.943542,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2020,"PESCADERO_UC",36.561121,-121.959761,"Carmel Bay SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2020,"ANDREW_MOLERA_DC",36.276089,-121.873038,"Point Sur SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2020,"PALO_COLORADO",36.397717,-121.911431,"Point Lobos SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2020,"SOBERANES",36.445343,-121.929144,"Point Lobos SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2020,"MALPASO",36.465747,-121.933984,"Point Lobos SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2020,"ANDREW_MOLERA_UC",36.277685,-121.875988,"Point Sur SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2020,"BIXBY",36.368468,-121.907499,"Point Lobos SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2020,"FALSE_SUR",36.277556,-121.886822,"Point Sur SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2020,"MONASTERY_DC",36.525415,-121.933322,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2020,"MACABEE_DC",36.618184,-121.896835,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2020,"CANNERY_UC",36.612639,-121.894574,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2020,"COOPER",36.263146,-121.856608,"Point Sur SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2020,"MACABEE_UC",36.617148,-121.895695,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2020,"SOUTH_WRECK_UC",36.225295,-121.790545,"Point Sur SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2020,"SOUTH_WRECK_DC",36.223864,-121.787408,"Point Sur SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2021,"MACABEE_DC",36.618184,-121.896835,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2021,"OTTER_PT_DC",36.636484,-121.921162,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2021,"HOPKINS_DC",36.623586,-121.904196,"Lovers Point - Julia Platt SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2021,"OTTER_PT_UC",36.634633,-121.918929,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2021,"CANNERY_DC",36.614953,-121.896037,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2021,"PINOS",36.640454,-121.928734,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2021,"CANNERY_UC",36.612639,-121.894574,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2021,"LOVERS_UC",36.62422,-121.909082,"Lovers Point - Julia Platt SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2021,"LOVERS_DC",36.625774,-121.910735,"Lovers Point - Julia Platt SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2021,"STILLWATER_DC",36.559729,-121.944014,"Carmel Bay SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2021,"MACABEE_UC",36.617148,-121.895695,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2021,"HOPKINS_UC",36.621649,-121.900789,"Lovers Point - Julia Platt SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2021,"SIREN",36.630733,-121.91859,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2021,"MONASTERY_UC",36.525267,-121.930507,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2021,"BUTTERFLY_DC",36.537439,-121.93567,"Carmel Bay SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2021,"COOPER",36.263146,-121.856608,"Point Sur SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2021,"WESTON_DC",36.510347,-121.945786,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2021,"SOUTH_WRECK_DC",36.223864,-121.787408,"Point Sur SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2021,"BIXBY",36.368468,-121.907499,"Point Lobos SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2021,"ANDREW_MOLERA_DC",36.276089,-121.873038,"Point Sur SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2021,"WESTON_UC",36.512613,-121.948765,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2021,"FALSE_SUR",36.277556,-121.886822,"Point Sur SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2021,"BLUEFISH_UC",36.522225,-121.943542,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2021,"BLUEFISH_DC",36.52381268,-121.945094,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2021,"PALO_COLORADO",36.397717,-121.911431,"Point Lobos SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2021,"SOUTH_WRECK_UC",36.225295,-121.790545,"Point Sur SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2021,"PESCADERO_UC",36.561121,-121.959761,"Carmel Bay SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2021,"MALPASO",36.465747,-121.933984,"Point Lobos SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2021,"LITTLE_IRISH_UC",35.18421,-120.825084,"Point Buchon SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2021,"TENERA",35.238631,-120.895481,"Point Buchon SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2021,"CROWBAR",35.226163,-120.881427,"Point Buchon SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2021,"MONTANA_DE_ORO",35.23323,-120.89081,"Point Buchon SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2021,"BUCHON",35.244079,-120.901098,"Point Buchon SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2021,"LITTLE_IRISH_DC",35.175931,-120.812501,"Point Buchon SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2021,"LITTLE_IRISH_CEN",35.178059,-120.817733,"Point Buchon SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2021,"GREEN_PEAK",35.190104,-120.830687,"Point Buchon SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2021,"PESCADERO_DC",36.559412,-121.955191,"Carmel Bay SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2021,"MONASTERY_DC",36.525415,-121.933322,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2021,"BUTTERFLY_UC",36.539655,-121.936297,"Carmel Bay SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2021,"STILLWATER_UC",36.560116,-121.94732,"Carmel Bay SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2021,"LONE_TREE",36.566418,-121.970688,"Carmel Bay SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2021,"CYPRESS_PT_DC",36.579645,-121.982468,"Carmel Bay SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2022,"MONASTERY_UC",36.525267,-121.930507,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2022,"MALPASO",36.465747,-121.933984,"Point Lobos SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2022,"PESCADERO_DC",36.559412,-121.955191,"Carmel Bay SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2022,"BLUEFISH_UC",36.522225,-121.943542,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2022,"BLUEFISH_DC",36.52381268,-121.945094,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2022,"OTTER_PT_DC",36.636484,-121.921162,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2022,"OTTER_PT_UC",36.634633,-121.918929,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2022,"MACABEE_DC",36.618184,-121.896835,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2022,"MACABEE_UC",36.617148,-121.895695,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2022,"HOPKINS_DC",36.623586,-121.904196,"Lovers Point - Julia Platt SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2022,"LOVERS_UC",36.62422,-121.909082,"Lovers Point - Julia Platt SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2022,"SIREN",36.630733,-121.91859,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2022,"LOVERS_DC",36.625774,-121.910735,"Lovers Point - Julia Platt SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2022,"CANNERY_DC",36.614953,-121.896037,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2022,"CANNERY_UC",36.612639,-121.894574,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2022,"HOPKINS_UC",36.621649,-121.900789,"Lovers Point - Julia Platt SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2022,"LONE_TREE",36.566418,-121.970688,"Carmel Bay SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2022,"TENERA",35.238631,-120.895481,"Point Buchon SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2022,"BUCHON",35.244079,-120.901098,"Point Buchon SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2022,"LITTLE_IRISH_CEN",35.178059,-120.817733,"Point Buchon SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2022,"LITTLE_IRISH_UC",35.18421,-120.825084,"Point Buchon SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2022,"GREEN_PEAK",35.190104,-120.830687,"Point Buchon SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2022,"PESCADERO_UC",36.561121,-121.959761,"Carmel Bay SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2022,"STILLWATER_UC",36.560116,-121.94732,"Carmel Bay SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2022,"LITTLE_IRISH_DC",35.175931,-120.812501,"Point Buchon SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2022,"MONTANA_DE_ORO",35.23323,-120.89081,"Point Buchon SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2022,"CROWBAR",35.226163,-120.881427,"Point Buchon SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2022,"SOUTH_WRECK_DC",36.223864,-121.787408,"Point Sur SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2022,"SOUTH_WRECK_UC",36.225295,-121.790545,"Point Sur SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2022,"COOPER",36.263146,-121.856608,"Point Sur SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2022,"MONASTERY_DC",36.525415,-121.933322,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2022,"BUTTERFLY_DC",36.537439,-121.93567,"Carmel Bay SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2022,"ANDREW_MOLERA_DC",36.276089,-121.873038,"Point Sur SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2022,"STILLWATER_DC",36.559729,-121.944014,"Carmel Bay SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2022,"CYPRESS_PT_DC",36.579645,-121.982468,"Carmel Bay SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2022,"WESTON_DC",36.510347,-121.945786,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2022,"ANDREW_MOLERA_UC",36.277685,-121.875988,"Point Sur SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2022,"FALSE_SUR",36.277556,-121.886822,"Point Sur SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2022,"BUTTERFLY_UC",36.539655,-121.936297,"Carmel Bay SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2022,"WESTON_UC",36.512613,-121.948765,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2022,"PINOS",36.640454,-121.928734,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2023,"HOPKINS_UC",36.621649,-121.900789,"Lovers Point - Julia Platt SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2023,"OTTER_PT_UC",36.634633,-121.918929,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2023,"SIREN",36.630733,-121.91859,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2023,"MACABEE_UC",36.617148,-121.895695,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2023,"MACABEE_DC",36.618184,-121.896835,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2023,"OTTER_PT_DC",36.636484,-121.921162,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2023,"LOVERS_UC",36.62422,-121.909082,"Lovers Point - Julia Platt SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2023,"CANNERY_DC",36.614953,-121.896037,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2023,"PINOS",36.640454,-121.928734,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2023,"LOVERS_DC",36.625774,-121.910735,"Lovers Point - Julia Platt SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2023,"HOPKINS_DC",36.623586,-121.904196,"Lovers Point - Julia Platt SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2023,"CANNERY_UC",36.612639,-121.894574,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2023,"PALO_COLORADO",36.397717,-121.911431,"Point Lobos SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2023,"PESCADERO_DC",36.559412,-121.955191,"Carmel Bay SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2023,"LONE_TREE",36.566418,-121.970688,"Carmel Bay SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2023,"MONASTERY_DC",36.525415,-121.933322,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2023,"SOUTH_WRECK_UC",36.225295,-121.790545,"Point Sur SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2023,"PESCADERO_UC",36.561121,-121.959761,"Carmel Bay SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2023,"MONASTERY_UC",36.525267,-121.930507,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2023,"BUTTERFLY_DC",36.537439,-121.93567,"Carmel Bay SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2023,"ANDREW_MOLERA_DC",36.276089,-121.873038,"Point Sur SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2023,"LITTLE_IRISH_DC",35.175931,-120.812501,"Point Buchon SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2023,"BUCHON",35.244079,-120.901098,"Point Buchon SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2023,"LITTLE_IRISH_UC",35.18421,-120.825084,"Point Buchon SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2023,"BLUEFISH_UC",36.522225,-121.943542,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2023,"TENERA",35.238631,-120.895481,"Point Buchon SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2023,"LITTLE_IRISH_CEN",35.178059,-120.817733,"Point Buchon SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2023,"CYPRESS_PT_DC",36.579645,-121.982468,"Carmel Bay SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2023,"STILLWATER_DC",36.559729,-121.944014,"Carmel Bay SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2023,"MONTANA_DE_ORO",35.23323,-120.89081,"Point Buchon SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2023,"CROWBAR",35.226163,-120.881427,"Point Buchon SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2023,"GREEN_PEAK",35.190104,-120.830687,"Point Buchon SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2023,"BLUEFISH_DC",36.52381268,-121.945094,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2023,"ANDREW_MOLERA_UC",36.277685,-121.875988,"Point Sur SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2023,"BUTTERFLY_UC",36.539655,-121.936297,"Carmel Bay SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2023,"COOPER",36.263146,-121.856608,"Point Sur SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2023,"WESTON_DC",36.510347,-121.945786,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2023,"STILLWATER_UC",36.560116,-121.94732,"Carmel Bay SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2023,"WESTON_UC",36.512613,-121.948765,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2023,"SOUTH_WRECK_DC",36.223864,-121.787408,"Point Sur SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2023,"MALPASO",36.465747,-121.933984,"Point Lobos SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2023,"SOBERANES",36.445343,-121.929144,"Point Lobos SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2023,"FALSE_SUR",36.277556,-121.886822,"Point Sur SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2023,"BIXBY",36.368468,-121.907499,"Point Lobos SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2024,"OTTER_PT_DC",36.636484,-121.921162,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2024,"OTTER_PT_UC",36.634633,-121.918929,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2024,"SIREN",36.630733,-121.91859,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2024,"LONE_TREE",36.566418,-121.970688,"Carmel Bay SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2024,"PINOS",36.640454,-121.928734,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2024,"BUTTERFLY_DC",36.537439,-121.93567,"Carmel Bay SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2024,"BUTTERFLY_UC",36.539655,-121.936297,"Carmel Bay SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2024,"CYPRESS_PT_DC",36.579645,-121.982468,"Carmel Bay SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2024,"BLUEFISH_DC",36.52381268,-121.945094,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2024,"BLUEFISH_UC",36.522225,-121.943542,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2024,"STILLWATER_DC",36.559729,-121.944014,"Carmel Bay SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2024,"STILLWATER_UC",36.560116,-121.94732,"Carmel Bay SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2024,"PESCADERO_UC",36.561121,-121.959761,"Carmel Bay SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2024,"CROWBAR",35.226163,-120.881427,"Point Buchon SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2024,"LITTLE_IRISH_CEN",35.178059,-120.817733,"Point Buchon SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2024,"LITTLE_IRISH_UC",35.18421,-120.825084,"Point Buchon SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2024,"MONTANA_DE_ORO",35.23323,-120.89081,"Point Buchon SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2024,"LITTLE_IRISH_DC",35.175931,-120.812501,"Point Buchon SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2024,"GREEN_PEAK",35.190104,-120.830687,"Point Buchon SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2024,"BUCHON",35.244079,-120.901098,"Point Buchon SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2024,"TENERA",35.238631,-120.895481,"Point Buchon SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2024,"MONASTERY_DC",36.525415,-121.933322,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2024,"MALPASO",36.465747,-121.933984,"Point Lobos SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2024,"BIXBY",36.368468,-121.907499,"Point Lobos SMR","SMR","reference"
"UCSC","SBTL_FISH_PISCO",2024,"PESCADERO_DC",36.559412,-121.955191,"Carmel Bay SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2024,"WESTON_DC",36.510347,-121.945786,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2024,"WESTON_UC",36.512613,-121.948765,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_FISH_PISCO",2024,"SAUNDERS_REFERENCE_1",38.82227,-123.62233,"Saunders Reef SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2024,"SAUNDERS_REFERENCE_1",38.82226,-123.62233,"Saunders Reef SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2024,"SAUNDERS_REFERENCE_2",38.80408,-123.5981,"Saunders Reef SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2024,"SAUNDERS_REFERENCE_2",38.80408,-123.5981,"Saunders Reef SMCA","SMCA","reference"
"UCSC","SBTL_FISH_PISCO",2024,"SAUNDERS_MPA_4",38.83573,-123.64898,"Saunders Reef SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2024,"SAUNDERS_MPA_4",38.83573,-123.64898,"Saunders Reef SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2024,"SAUNDERS_MPA_2",38.85035,-123.66662,"Saunders Reef SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2024,"SAUNDERS_MPA_2",38.85035,-123.66662,"Saunders Reef SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2024,"SAUNDERS_MPA_3",38.84695,-123.66128,"Saunders Reef SMCA","SMCA","mpa"
"UCSC","SBTL_FISH_PISCO",2024,"SAUNDERS_MPA_3",38.84695,-123.66128,"Saunders Reef SMCA","SMCA","mpa"
